avg_speed_control_mps	baseline	clean81_index	collision_count_ground_truth	completed_full_horizon	dataset	distance_control_m	ground_truth_collision	n_frames	planner_failure	planner_failure_frame	seq_id	slow_pct_control_lt6	source_scene_index	stop_pct_control_lt0p3	summary_path	task_id	terminated
5.570510266666667	mind	65	1	True	new60	50.028050497501205	True	650	False		43da3f31-32b3-450f-870e-991f3656ab30	60.0	67	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene67_43da3f31_mind/summary.json	noghost_scene67_43da3f31_mind	False
3.6256935111111113	ours	65	0	True	new60	32.543074107870645	False	650	False		43da3f31-32b3-450f-870e-991f3656ab30	100.0	67	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene67_43da3f31_ours/summary.json	noghost_scene67_43da3f31_ours	False
8.476290888888888	mind	66	0	True	new60	76.13570092099064	False	650	False		342eb101-dbcb-436c-b9c9-ec1a7c1b294d	0.0	68	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene68_342eb101_mind/summary.json	noghost_scene68_342eb101_mind	False
5.721413933333333	ours	66	0	True	new60	51.38389638924116	False	650	False		342eb101-dbcb-436c-b9c9-ec1a7c1b294d	71.33333333333334	68	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene68_342eb101_ours/summary.json	noghost_scene68_342eb101_ours	False
8.168112244444446	mind	67	0	True	new60	73.37687182218028	False	650	False		560f71bf-9853-4822-9852-fcf67a11cfd2	0.0	71	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene71_560f71bf_mind/summary.json	noghost_scene71_560f71bf_mind	False
6.192710577777778	ours	67	0	True	new60	55.63548854700744	False	650	False		560f71bf-9853-4822-9852-fcf67a11cfd2	60.88888888888889	71	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene71_560f71bf_ours/summary.json	noghost_scene71_560f71bf_ours	False
7.3938078	mind	68	0	True	new60	66.43728876763372	False	650	False		28bdcdc4-83bf-40b8-af48-1ee05ead2bf4	8.88888888888889	72	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene72_28bdcdc4_mind/summary.json	noghost_scene72_28bdcdc4_mind	False
5.45694877777778	ours	68	0	True	new60	49.01321437560412	False	650	False		28bdcdc4-83bf-40b8-af48-1ee05ead2bf4	82.22222222222221	72	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene72_28bdcdc4_ours/summary.json	noghost_scene72_28bdcdc4_ours	False
7.690811133333333	mind	69	0	True	new60	69.08609173558149	False	650	False		683cfaef-3101-45a1-b414-4ab1a2440c01	0.0	73	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene73_683cfaef_mind/summary.json	noghost_scene73_683cfaef_mind	False
5.889138000000001	ours	69	0	True	new60	52.908324407048454	False	650	False		683cfaef-3101-45a1-b414-4ab1a2440c01	72.0	73	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene73_683cfaef_ours/summary.json	noghost_scene73_683cfaef_ours	False
4.749080688888889	mind	70	0	True	new60	42.67704887463266	False	650	False		9b408388-85af-411f-8770-3013410a1cf0	100.0	74	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene74_9b408388_mind/summary.json	noghost_scene74_9b408388_mind	False
4.248250533333334	ours	70	0	True	new60	38.16758680357398	False	650	False		9b408388-85af-411f-8770-3013410a1cf0	100.0	74	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene74_9b408388_ours/summary.json	noghost_scene74_9b408388_ours	False
7.349127133333334	mind	71	0	True	new60	66.06007936380966	False	650	False		912e3348-1971-4201-940f-c4abfe191d4f	21.11111111111111	76	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene76_912e3348_mind/summary.json	noghost_scene76_912e3348_mind	False
5.245587266666666	ours	71	0	True	new60	47.10594584040048	False	650	False		912e3348-1971-4201-940f-c4abfe191d4f	82.66666666666667	76	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene76_912e3348_ours/summary.json	noghost_scene76_912e3348_ours	False
6.707315755555555	mind	72	0	True	new60	60.26200016738466	False	650	False		6bb2154f-5cd4-4581-9af9-a3067ece14c5	12.88888888888889	78	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene78_6bb2154f_mind/summary.json	noghost_scene78_6bb2154f_mind	False
4.896911755555554	ours	72	0	True	new60	43.99677611324812	False	650	False		6bb2154f-5cd4-4581-9af9-a3067ece14c5	90.44444444444444	78	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene78_6bb2154f_ours/summary.json	noghost_scene78_6bb2154f_ours	False
7.218986422222223	mind	73	0	True	new60	64.85224331498054	False	650	False		d4030c16-eb9f-412e-a0ad-fc12e54d14fb	0.8888888888888888	79	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene79_d4030c16_mind/summary.json	noghost_scene79_d4030c16_mind	False
4.5796692666666665	ours	73	0	True	new60	41.132042134491776	False	650	False		d4030c16-eb9f-412e-a0ad-fc12e54d14fb	93.11111111111111	79	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene79_d4030c16_ours/summary.json	noghost_scene79_d4030c16_ours	False
6.104936333333333	mind	74	0	True	new60	54.83815323937442	False	650	False		758f7517-e10d-4fdf-9aed-0a9a4c8803d9	40.22222222222222	80	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene80_758f7517_mind/summary.json	noghost_scene80_758f7517_mind	False
3.9605170222222226	ours	74	0	True	new60	35.56257819979455	False	650	False		758f7517-e10d-4fdf-9aed-0a9a4c8803d9	100.0	80	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene80_758f7517_ours/summary.json	noghost_scene80_758f7517_ours	False
5.403535933333334	mind	75	0	True	new60	48.59505968915111	False	650	False		8195475c-5b29-486e-b4ea-306fa80a25ba	57.333333333333336	81	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene81_8195475c_mind/summary.json	noghost_scene81_8195475c_mind	False
5.071571311111111	ours	75	0	True	new60	45.594877406836744	False	650	False		8195475c-5b29-486e-b4ea-306fa80a25ba	76.0	81	0.0	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene81_8195475c_ours/summary.json	noghost_scene81_8195475c_ours	False
3.3226739111111114	mind	76	0	True	new60	29.803473472593	False	650	False		9658c5ea-9073-4232-b4ea-2c71081d2d68	100.0	82	8.444444444444445	实验记录/20260606_new90_le3_1800_inference/runs/noghost_scene82_9658c5ea_mind/summary.json	noghost_scene82_9658c5ea_mind	False
